Timestamp,Voltage (V),Power Factor,Grid Supply (kW),Grid Frequency (Hz),Generation Capacity (MW),Power Consumption (kW),Current (A),Reactive Power (kVAR),Temperature (°C),Humidity (%),Transformer Fault,Line Trip Events,Overload Condition,Grid Collapse Events
2023-11-28,337390.36,0.849,3801740.5,50.09,4086.44,3134479.64,6315.9,1948727.96,32.8,28.2,1,0,0,0
2023-11-29,325032.05,0.811,4286751.81,49.87,3684.3,4716764.37,10327.16,3399055.07,26.2,35.7,0,0,1,0
2023-11-30,330679.62,0.811,3243166.03,49.82,3798.15,3171623.11,6827.95,2287938.84,30.8,28.7,0,0,0,0
2023-12-01,330422.33,0.829,3943366.23,49.75,4827.58,3399634.41,7162.27,2290089.69,31.6,25.3,0,0,0,0
2023-12-02,324653.73,0.873,4708256.75,49.94,3174.76,5831053.36,11881.12,3260968.65,32.1,16.0,0,0,1,0
2023-12-03,334781.48,0.918,3546421.47,50.32,4382.82,3936887.27,7398.14,1704096.07,28.0,38.4,0,0,1,0
2023-12-04,341623.37,0.873,4032154.02,49.9,3761.04,4325403.47,8375.13,2418522.92,29.7,1.1,0,0,0,0
2023-12-05,329914.97,0.85,4881323.93,49.78,3736.17,5735271.93,11803.43,3549557.2,30.1,48.0,0,0,1,0
2023-12-06,332525.11,0.812,4252860.65,50.13,3444.22,4570791.45,9769.26,3281246.87,30.4,45.3,0,0,0,0
2023-12-07,330422.59,0.883,4050369.53,50.03,4376.95,3929419.82,7779.68,2093637.58,30.4,25.9,0,0,0,0
2023-12-08,326432.08,0.841,4202654.58,49.58,3904.3,4339254.47,9129.05,2795056.4,31.6,50.9,0,0,0,0
2023-12-09,320896.2,0.892,3839653.87,50.13,3841.17,3771167.41,7604.47,1908581.55,32.9,55.6,0,0,0,0
2023-12-10,326471.13,0.947,4519852.51,50.43,4054.92,4519693.01,8443.98,1539741.44,37.3,32.3,0,0,0,0
2023-12-11,323040.21,0.817,3840267.99,49.48,3914.86,3549289.48,7767.18,2507877.16,34.6,39.1,0,0,0,0
2023-12-12,338520.51,0.832,3216327.36,49.75,2999.66,3065153.35,6284.6,2045283.14,36.0,36.4,0,0,0,0
2023-12-13,329424.45,0.871,3843478.76,49.43,3754.59,4379484.75,8812.64,2470646.45,30.6,50.1,0,0,1,0
2023-12-14,328270.4,0.945,3613306.19,49.98,4447.72,3913960.52,7282.12,1350728.2,29.0,21.1,0,0,0,0
2023-12-15,334445.77,0.916,3887522.4,50.2,3246.69,3886351.06,7326.03,1704733.09,34.4,32.7,0,0,0,0
2023-12-16,324391.24,0.935,3896366.38,50.02,3455.03,3690625.82,7027.2,1403022.74,32.0,44.2,0,0,0,0
2023-12-17,326165.68,0.85,4478969.28,50.28,3786.6,4521341.68,9415.0,2801396.06,34.2,43.1,0,0,0,0
2023-12-18,330340.36,0.949,4278117.09,50.17,3637.19,3771652.28,6947.56,1255593.65,29.4,34.6,0,0,0,0
2023-12-19,335143.84,0.815,4105306.2,50.34,3986.06,4362557.24,9216.48,3096940.3,33.9,48.9,0,0,0,0
2023-12-20,332508.43,0.808,3998821.84,50.23,3453.46,4576840.13,9836.04,3338012.14,31.5,37.3,0,0,1,0
2023-12-21,331241.63,0.928,3576456.8,49.92,3806.07,4601817.18,8640.06,1842685.3,30.6,36.1,0,0,1,0
2023-12-22,330390.59,0.939,3127529.9,50.01,3976.0,2938858.94,5468.69,1075513.49,30.9,42.0,0,0,0,0
2023-12-23,332001.18,0.814,4045264.0,49.83,4324.47,4613139.15,9860.34,3296845.39,33.5,34.4,0,0,1,0
2023-12-24,331008.26,0.817,4317856.48,49.95,4622.39,4228385.55,9027.04,2984234.65,34.3,35.5,0,0,0,0
2023-12-25,324850.14,0.805,3956666.45,50.01,3869.23,3708007.26,8186.79,2732984.69,30.9,27.1,0,0,0,0
2023-12-26,330230.4,0.816,3786058.27,49.98,4944.03,3547953.77,7604.71,2516344.95,33.0,64.3,0,0,0,0
2023-12-27,324631.56,0.831,4185800.87,50.27,3908.05,4454000.08,9527.57,2976724.51,33.0,30.3,0,0,0,0
2023-12-28,330405.41,0.946,3966667.12,49.93,4414.44,3795785.63,7014.99,1307086.17,34.2,42.3,0,0,0,0
2023-12-29,327596.76,0.9,4674297.68,49.81,4965.75,4624354.78,9053.62,2237331.82,35.0,54.1,0,0,0,0
2023-12-30,342696.91,0.917,4493091.34,49.83,4069.65,4519869.56,8305.94,1969028.44,37.4,21.6,0,0,0,0
2023-12-31,329800.53,0.916,4383803.22,50.13,3313.24,4278606.04,8173.26,1868536.47,30.6,41.1,0,0,0,0
2024-01-01,322978.8,0.88,4303093.65,49.72,4045.45,4168585.59,8465.3,2247004.84,36.4,35.2,0,0,0,0
2024-01-02,329329.1,0.92,3483933.03,49.96,3694.18,2811826.69,5360.28,1201023.58,32.4,52.9,0,0,0,0
2024-01-03,332596.79,0.889,4265197.48,50.27,3862.78,4515544.65,8813.5,2321239.7,28.7,25.9,0,0,0,0
2024-01-04,338366.82,0.847,4150530.38,50.06,4992.49,4386144.16,8834.01,2750732.99,30.0,27.5,0,0,0,0
2024-01-05,327052.74,0.884,4242569.89,49.99,3388.62,4116419.26,8218.78,2175014.9,33.4,34.5,0,1,0,0
2024-01-06,322087.86,0.88,4197043.79,49.99,4150.23,4558150.84,9284.49,2459903.42,34.2,30.1,0,0,0,0
2024-01-07,334084.19,0.924,4181105.04,49.79,3561.14,4974222.0,9308.15,2065892.31,29.0,30.4,0,0,1,0
2024-01-08,323097.01,0.947,5080346.59,49.83,3846.17,5346343.29,10085.43,1808730.13,29.7,55.3,0,0,0,0
2024-01-09,327819.22,0.862,3969525.73,49.96,4372.42,4696051.27,9598.51,2765846.29,30.4,36.3,0,1,1,0
2024-01-10,328711.9,0.915,4374534.95,50.05,4159.08,5572340.33,10702.22,2465129.33,29.4,27.2,0,0,1,0
2024-01-11,329651.83,0.815,3811604.08,50.19,3887.48,4966720.1,10673.7,3531772.09,26.4,31.1,0,0,1,0
2024-01-12,333445.82,0.917,4316256.63,50.02,3675.1,4019196.28,7592.93,1754006.63,25.3,39.0,0,0,0,0
2024-01-13,326581.83,0.856,4375727.96,50.27,4158.04,4076838.17,8422.54,2465274.18,30.9,38.4,0,0,0,0
2024-01-14,328631.35,0.806,4145770.43,50.32,4853.84,4168808.48,9087.75,3062508.47,32.8,29.2,0,0,0,0
2024-01-15,329928.65,0.854,4667698.78,50.16,3549.32,4961164.09,10160.09,3016067.55,34.0,18.7,1,0,0,0
2024-01-16,330747.99,0.892,3646289.59,50.24,4955.83,4407143.33,8628.41,2238334.2,27.9,34.5,0,0,1,0
2024-01-17,330489.14,0.818,3805111.62,49.8,4599.75,4234039.49,9043.64,2978617.06,28.0,34.2,0,0,1,0
2024-01-18,332180.03,0.939,4084952.03,49.77,4684.68,3797662.62,7032.33,1395866.89,30.4,28.5,0,0,0,0
2024-01-19,334219.2,0.812,4352322.74,50.1,4154.22,4303725.83,9159.74,3097379.46,32.0,47.8,0,0,0,0
2024-01-20,331963.17,0.94,4071771.81,49.73,4585.56,4258258.87,7882.87,1552579.63,35.0,40.7,0,0,0,0
2024-01-21,332267.93,0.906,4514303.61,49.94,3495.58,4067766.77,7800.9,1899608.9,34.2,36.3,0,0,0,0
2024-01-22,322088.88,0.849,3735324.05,50.15,3665.98,3927195.87,8287.14,2439461.02,30.9,31.4,0,0,0,0
2024-01-23,330251.14,0.859,3543768.6,50.28,4382.91,3299802.96,6718.71,1970110.72,33.1,52.3,0,1,0,0
2024-01-24,332397.54,0.911,4123251.33,49.95,4147.92,3648780.09,6955.89,1650494.83,29.5,23.5,0,0,0,0
2024-01-25,333644.71,0.89,3969127.89,49.87,3925.81,3791713.72,7370.43,1940235.38,32.2,30.0,0,0,0,0
2024-01-26,326538.25,0.901,4217145.49,50.06,2748.7,4601336.32,9032.06,2218791.88,31.8,30.5,0,0,0,0
2024-01-27,326704.8,0.858,3989039.08,49.79,3782.26,4349694.37,8955.0,2599674.13,36.2,38.0,0,0,0,0
2024-01-28,327129.5,0.873,3863992.08,49.97,3412.97,4094538.68,8276.08,2285606.87,33.5,41.6,0,0,0,0
2024-01-29,332682.07,0.948,3970024.97,50.0,4246.77,4562199.32,8347.49,1523987.56,29.7,21.6,0,0,1,0
2024-01-30,335169.41,0.832,4011539.56,49.99,3904.42,4567371.75,9455.23,3044460.93,29.7,28.2,0,0,1,0
2024-01-31,327962.7,0.863,3878007.48,50.02,3685.85,4151167.09,8471.03,2433658.31,31.0,39.5,0,0,0,0
2024-02-01,334539.81,0.844,3918747.18,49.83,5321.46,4140697.91,8469.14,2633776.03,27.3,28.3,0,0,0,0
2024-02-02,330617.4,0.915,3838562.67,49.85,4519.09,4080218.11,7789.09,1801920.14,31.3,31.0,0,0,0,0
2024-02-03,329378.57,0.915,4342666.05,49.85,4527.94,4495681.98,8616.04,1987590.2,31.6,36.7,0,0,0,0
2024-02-04,328943.08,0.844,4077608.4,49.68,5101.11,3394877.0,7061.04,2158551.98,33.4,25.2,0,0,0,0
2024-02-05,333733.06,0.812,4902700.99,50.07,4401.1,5704530.31,12150.45,4097267.64,33.8,37.8,0,0,1,0
2024-02-06,331627.89,0.802,4064281.82,50.18,3614.52,4429060.39,9617.89,3302020.16,32.3,41.1,0,0,0,0
2024-02-07,341379.13,0.864,3779657.01,50.16,3556.05,3508909.81,6867.55,2043702.39,27.1,35.4,0,0,0,0
2024-02-08,325738.88,0.862,5068270.15,49.95,4482.45,6045339.69,12436.83,3562236.96,28.3,49.3,0,0,1,0
2024-02-09,332590.51,0.948,4165450.55,49.84,2970.32,4127969.88,7556.82,1382141.97,30.2,42.3,1,0,0,0
2024-02-10,327353.99,0.87,4396049.91,50.15,3961.11,4568476.62,9256.34,2583315.88,34.0,34.6,0,0,0,0
2024-02-11,325653.57,0.838,4236841.19,50.13,2914.44,4882355.98,10323.55,3173287.48,33.9,31.8,0,0,1,0
2024-02-12,329945.66,0.934,4249204.41,50.04,4049.42,4555206.35,8536.99,1747062.9,31.3,52.5,0,0,0,0
2024-02-13,330686.76,0.874,4214261.62,50.35,4427.04,4987737.02,9967.44,2777643.59,39.1,28.4,0,0,1,0
2024-02-14,344590.87,0.89,3559166.17,49.99,4139.71,3611805.71,6800.34,1851619.39,36.7,32.3,0,0,0,0
2024-02-15,329079.27,0.814,4147011.62,49.95,4469.05,5055693.7,10892.02,3603107.16,35.7,30.9,0,0,1,0
2024-02-16,324349.11,0.857,3470055.48,49.92,4982.41,3373656.33,7003.66,2024688.41,34.1,39.0,0,0,0,0
2024-02-17,331365.05,0.942,3930254.87,49.69,3928.23,4644626.77,8594.12,1660481.97,33.4,57.6,0,0,1,0
2024-02-18,319626.8,0.888,3709753.02,50.13,5403.83,3054941.09,6211.23,1578387.07,33.2,37.5,0,0,0,0
2024-02-19,329540.22,0.852,4142988.07,49.98,4106.33,3894329.22,8011.05,2396336.53,26.6,31.8,0,0,0,0
2024-02-20,330080.13,0.894,4133650.5,50.1,4474.58,4463501.81,8734.36,2238946.28,28.8,36.9,0,0,0,0
2024-02-21,333973.0,0.937,4192458.36,50.37,3694.47,4234196.2,7815.61,1584623.75,31.3,21.9,0,0,0,0
2024-02-22,334868.11,0.841,4114918.63,49.92,4809.66,4289906.11,8793.6,2758692.41,32.4,33.1,0,0,0,0
2024-02-23,327482.15,0.876,3757269.86,49.53,4520.86,3960782.73,7973.41,2183229.02,31.6,52.0,0,0,0,0
2024-02-24,329246.93,0.944,3895598.6,50.1,4735.73,3626450.68,6737.79,1269932.37,32.8,41.6,0,0,0,0
2024-02-25,326169.4,0.826,4368158.46,50.03,4027.25,4099110.65,8785.77,2798769.77,25.7,47.3,0,0,0,0
2024-02-26,324359.69,0.908,4427142.67,49.85,3372.29,4751263.55,9314.51,2193025.59,33.5,45.1,0,0,0,0
2024-02-27,331549.47,0.892,3541286.76,50.08,4230.2,3482383.49,6797.03,1763086.93,32.2,27.9,0,0,0,0
2024-02-28,323632.07,0.902,3387628.95,50.16,3151.49,4011302.91,7933.96,1920538.7,31.4,54.1,0,0,1,0
2024-02-29,327926.87,0.853,3709244.25,49.81,3831.91,3823508.57,7894.72,2342618.44,34.8,17.2,0,0,0,0
2024-03-01,325024.13,0.847,4418083.03,49.94,4095.54,4956537.45,10393.86,3109750.18,28.9,38.3,0,0,1,0
2024-03-02,332748.42,0.903,4485953.61,50.3,5188.61,4908912.5,9436.22,2340784.94,31.3,14.4,0,0,0,0
2024-03-03,339007.15,0.832,3630115.25,49.86,4159.27,3593392.62,7352.56,2392963.73,32.9,17.9,0,0,0,0
2024-03-04,323492.06,0.863,4122923.74,50.01,4069.77,3512595.47,7264.72,2056771.99,29.4,44.4,0,0,0,0
2024-03-05,320734.91,0.828,4733772.53,49.48,3968.48,5531385.45,12022.04,3742642.88,26.0,28.1,0,0,1,0
2024-03-06,329375.57,0.801,4166124.59,49.7,3328.95,3966605.1,8677.63,2962088.02,28.5,47.4,0,0,0,0
2024-03-07,330078.49,0.946,4568601.31,50.03,4042.91,4612570.42,8532.96,1588393.38,31.8,13.3,0,0,0,0
2024-03-08,331093.3,0.865,4399490.63,50.25,4051.44,4553102.17,9181.28,2644142.91,31.3,34.1,0,0,0,0
2024-03-09,327768.4,0.945,3635920.52,49.73,3515.7,3799169.14,7078.55,1309674.12,31.9,22.8,0,0,0,0
2024-03-10,328996.8,0.821,3924007.43,50.01,3406.63,4497681.1,9613.19,3127146.51,30.0,31.7,0,0,1,0
2024-03-11,331837.55,0.888,4013901.79,49.92,3759.21,4216934.6,8261.26,2182483.27,28.1,50.5,0,0,0,0
2024-03-12,335202.15,0.83,4041653.36,50.19,4032.47,4192263.91,8698.15,2815624.38,32.4,52.9,0,0,0,0
2024-03-13,320224.76,0.919,4366531.58,49.76,3771.22,5029570.17,9872.59,2165099.16,31.5,40.1,0,0,1,0
2024-03-14,328155.3,0.918,4163473.9,50.09,3474.56,4621727.65,8862.0,2002751.09,33.9,19.1,0,1,1,0
2024-03-15,331069.04,0.817,2825519.62,49.87,4144.64,2758958.73,5889.82,1948050.72,29.8,22.9,0,0,0,0
2024-03-16,325410.12,0.937,3474863.89,50.04,4269.43,3249986.21,6155.15,1213665.33,25.9,36.6,0,0,0,0
2024-03-17,338655.85,0.829,3125047.63,50.01,4060.65,3023889.91,6217.14,2038405.21,24.2,26.9,0,0,0,0
2024-03-18,326822.95,0.892,4070146.1,49.95,3718.51,4253620.24,8424.55,2156222.2,30.8,41.6,0,0,0,0
2024-03-19,329793.54,0.948,4096195.06,50.1,4297.42,3790596.88,7001.12,1274662.64,32.4,51.8,0,0,0,0
2024-03-20,332780.11,0.932,4113289.98,50.01,3904.73,4356283.84,8106.15,1689196.63,31.3,25.2,0,0,0,0
2024-03-21,327043.58,0.943,3616428.69,49.97,3405.46,3750526.48,7017.64,1317441.74,30.3,26.0,0,0,0,0
2024-03-22,320767.13,0.851,4269657.6,49.93,4518.12,3397571.91,7182.73,2093213.02,27.2,23.2,0,1,0,0
2024-03-23,327856.73,0.816,4286505.0,50.02,4176.75,3898072.55,8413.99,2763040.06,26.3,32.5,0,1,0,0
2024-03-24,335147.2,0.828,3497940.37,50.04,3940.35,2663419.16,5539.63,1801942.17,33.1,35.5,0,0,0,0
2024-03-25,328315.52,0.875,3413584.72,49.8,3214.47,3466869.73,6966.92,1917466.87,31.3,35.2,0,0,0,0
2024-03-26,325767.83,0.919,3999947.33,49.93,3627.57,4629544.49,8928.15,1986323.65,30.9,44.0,0,0,1,0
2024-03-27,334628.36,0.823,4716712.91,49.79,5009.28,4060779.48,8518.01,2807817.18,27.4,38.9,0,0,0,0
2024-03-28,328346.13,0.899,4679897.1,49.99,3245.83,4295075.33,8401.14,2092838.3,29.1,34.4,0,0,0,0
2024-03-29,327449.2,0.849,4225361.74,49.88,3874.33,4367444.66,9075.12,2723482.79,32.1,35.4,0,0,0,0
2024-03-30,330747.28,0.851,3708001.33,50.15,3991.83,3498961.63,7175.64,2157606.14,32.9,35.9,0,0,0,0
2024-03-31,333853.75,0.899,4354737.06,50.13,4160.24,4107095.03,7898.04,1997435.83,31.5,34.4,0,0,0,0
2024-04-01,341908.57,0.87,3819030.29,49.82,3251.41,4216818.24,8184.08,2389217.02,32.1,63.2,0,0,1,0
2024-04-02,334136.18,0.922,3692997.19,50.0,4087.09,3694882.3,6925.92,1553837.93,26.3,58.0,0,0,0,0
2024-04-03,335799.2,0.823,3142413.27,50.13,3156.95,2832343.53,5914.27,1952052.12,31.9,71.4,0,0,0,0
2024-04-04,327470.17,0.918,4040952.88,49.96,4048.71,3399364.37,6525.14,1463530.33,28.7,65.0,0,0,0,0
2024-04-05,324870.66,0.81,3748053.06,49.85,3673.8,4763178.66,10455.3,3452996.96,28.3,75.3,0,0,1,0
2024-04-06,330311.66,0.829,4038572.15,49.78,3567.07,4696176.51,9900.31,3166749.49,30.8,70.7,0,0,1,0
2024-04-07,330535.85,0.898,3080256.92,50.17,4417.41,3095155.09,6017.59,1512854.28,26.1,70.1,0,0,0,0
2024-04-08,324607.44,0.928,4067930.67,50.18,3882.2,4307067.23,8252.83,1726024.77,27.0,79.8,0,0,0,0
2024-04-09,329123.53,0.838,3027551.53,49.96,4236.86,3031023.81,6345.66,1974450.37,24.3,56.0,0,0,0,0
2024-04-10,331996.59,0.849,4435176.1,50.15,4253.41,4883331.46,10001.7,3038233.5,30.8,87.7,0,0,1,0
2024-04-11,331801.97,0.881,4208756.49,49.41,4634.98,4059676.29,8022.11,2184907.89,29.0,48.2,0,0,0,0
2024-04-12,332521.44,0.832,3888534.09,50.27,3395.87,3871746.04,8082.41,2584333.41,31.3,84.5,0,0,0,0
2024-04-13,331454.82,0.922,4225087.94,49.97,4459.51,4628753.2,8747.86,1948414.15,28.6,72.0,0,0,0,0
2024-04-14,327464.96,0.916,3608770.29,50.03,4008.23,4313873.16,8302.81,1888753.29,31.3,64.8,0,0,1,0
2024-04-15,327430.5,0.822,4028950.21,49.94,3810.94,4529110.17,9717.85,3140227.48,25.8,55.3,0,0,1,0
2024-04-16,324005.24,0.87,4317909.62,50.28,3425.37,5066597.96,10382.38,2877149.13,31.0,64.0,0,0,1,0
2024-04-17,338923.88,0.916,2762284.3,49.79,4303.3,2814099.96,5232.09,1230609.65,26.8,68.4,0,0,0,0
2024-04-18,330067.25,0.851,3821110.26,50.29,3538.89,3774106.62,7761.15,2333035.88,28.0,71.9,0,0,0,0
2024-04-19,328875.73,0.895,3990942.35,50.08,4258.9,3416892.73,6702.43,1703297.13,30.2,84.5,0,0,0,0
2024-04-20,325356.04,0.808,3921482.55,50.12,4963.92,4145869.14,9110.38,3028155.42,35.0,70.7,0,0,0,0
2024-04-21,344678.29,0.891,4582840.73,49.93,4489.99,4985693.98,9369.7,2536231.2,30.5,73.2,0,1,0,0
2024-04-22,324633.36,0.823,3550439.55,49.74,4695.72,3621446.43,7826.77,2500512.68,30.7,73.5,0,0,0,0
2024-04-23,327855.76,0.925,3751536.3,50.19,3640.5,3647730.8,6947.54,1503021.75,26.4,66.7,0,0,0,0
2024-04-24,332079.18,0.853,3233652.39,50.06,4381.37,3797408.46,7737.03,2320282.57,28.5,68.1,0,0,1,0
2024-04-25,333001.06,0.842,4604114.66,50.27,3427.89,5125210.33,10550.5,3280648.19,27.7,68.9,0,0,1,0
2024-04-26,334789.66,0.926,3901483.94,49.96,3883.26,4608754.88,8581.78,1877057.06,32.2,76.3,0,0,1,0
2024-04-27,339038.04,0.808,3824636.44,49.92,4870.64,3651158.93,7699.59,2666915.97,27.6,60.9,0,0,0,0
2024-04-28,332530.79,0.859,3979006.93,50.28,3696.08,3896150.42,7870.49,2317089.85,32.0,64.9,0,0,0,0
2024-04-29,324719.85,0.856,4254494.33,50.38,4555.68,4979110.12,10348.13,3013665.98,24.1,73.6,0,0,1,0
2024-04-30,328715.27,0.843,4138945.36,50.0,4507.82,4326295.93,9016.8,2763753.13,32.2,59.2,0,0,0,0
2024-05-01,331539.16,0.937,5059153.69,49.85,4537.37,5024192.85,9339.87,1876980.99,25.4,71.1,0,0,0,0
2024-05-02,340341.13,0.913,4181574.36,50.16,3366.5,4181777.15,7772.96,1872994.17,30.6,64.5,0,0,0,0
2024-05-03,323010.97,0.81,3813901.83,49.95,4262.6,4000370.92,8831.98,2900497.34,25.4,75.1,0,0,0,0
2024-05-04,336012.88,0.907,3775457.3,50.12,3921.7,4342890.35,8225.41,2013907.4,29.9,83.7,0,0,1,0
2024-05-05,330899.57,0.879,3842896.42,49.95,4544.25,3973357.81,7886.15,2154361.84,25.1,64.6,0,0,0,0
2024-05-06,334189.15,0.935,3399265.23,50.31,3172.5,3837951.57,7090.46,1454132.03,31.1,77.6,0,0,1,0
2024-05-07,329490.03,0.847,4015945.68,49.86,4183.89,4404439.34,9112.43,2764979.37,30.5,72.0,0,1,0,0
2024-05-08,325787.84,0.886,4313387.24,50.1,4113.19,4150194.96,8300.01,2170573.71,26.2,66.2,0,0,0,0
2024-05-09,284790.26,0.875,3754654.56,50.39,3004.94,4437709.15,10280.37,2453954.02,29.7,70.1,0,1,1,1
2024-05-10,333272.16,0.873,3677047.98,49.94,3557.29,3695335.19,7329.33,2060161.11,30.8,83.0,0,0,0,0
2024-05-11,334860.28,0.868,4606378.06,49.92,3084.92,4220899.0,8380.17,2409993.44,25.2,68.3,1,0,0,0
2024-05-12,329933.48,0.831,3429406.74,50.15,3636.82,3424557.95,7212.7,2293790.21,24.9,83.1,0,0,0,0
2024-05-13,327000.89,0.913,3172872.65,50.18,4274.61,3811709.43,7368.34,1699203.67,24.8,68.8,0,0,1,0
2024-05-14,322206.07,0.868,3538839.22,50.11,4097.68,3704672.65,7650.43,2122329.95,24.4,55.9,0,0,0,0
2024-05-15,334096.87,0.944,3383826.91,49.98,4084.7,3293663.94,6030.82,1153687.71,24.8,68.5,0,0,0,0
2024-05-16,332119.45,0.839,4154490.43,50.03,3480.13,5158109.23,10685.89,3343646.17,30.8,55.1,0,0,1,0
2024-05-17,325171.09,0.902,3855718.2,50.18,4560.23,3689684.3,7259.59,1761716.18,29.7,66.8,0,0,0,0
2024-05-18,327307.13,0.941,3912125.18,50.19,3990.59,3731430.78,6993.91,1340573.7,22.9,66.4,0,0,0,0
2024-05-19,327666.21,0.9,4461173.67,49.46,4016.85,5232727.27,10250.04,2541453.63,26.5,88.2,1,0,1,0
2024-05-20,322585.08,0.931,3723466.06,49.95,4470.2,4155878.89,7991.95,1633461.09,24.5,86.1,0,0,1,0
2024-05-21,325911.59,0.924,4310035.76,49.96,3504.33,4469481.72,8567.76,1847998.58,30.6,70.9,0,0,0,0
2024-05-22,324330.85,0.854,4604529.12,50.13,4114.27,5217810.45,10876.08,3178546.33,26.7,82.1,0,0,1,0
2024-05-23,327937.6,0.89,3817735.0,49.99,4211.73,4123382.87,8156.48,2112259.45,23.4,66.0,0,0,0,0
2024-05-24,326306.51,0.823,4294809.14,50.14,3727.22,4000102.6,8595.15,2756337.4,28.5,55.7,0,0,0,0
2024-05-25,321864.98,0.88,3903272.83,49.78,4326.19,3162593.75,6444.13,1704158.71,29.8,75.3,0,0,0,0
2024-05-26,340112.95,0.835,4369639.25,50.05,4238.56,4340211.85,8828.11,2865061.4,25.1,73.6,0,0,0,0
2024-05-27,336262.7,0.912,3371404.32,50.18,3949.41,3905746.57,7356.64,1761715.04,27.2,60.6,0,0,1,0
2024-05-28,326104.9,0.879,3341795.1,49.71,3933.92,3365698.93,6777.43,1823847.34,25.3,61.1,0,0,0,0
2024-05-29,331362.11,0.862,3843492.91,50.5,4261.77,4212505.59,8517.83,2480741.15,31.7,79.4,0,0,0,0
2024-05-30,332087.33,0.84,3644430.08,50.24,4394.24,3893886.01,8056.12,2511951.41,26.7,53.2,0,0,0,0
2024-05-31,335955.43,0.95,3793316.36,50.0,4031.45,3340583.94,6044.3,1100309.39,25.8,75.6,0,0,0,0
2024-06-01,325906.97,0.811,3912189.37,49.83,4560.09,3948809.14,8628.22,2851123.93,27.8,66.9,1,0,0,0
2024-06-02,335460.53,0.807,4288005.41,49.96,4329.26,4656293.33,9936.09,3413051.89,27.4,75.6,0,0,0,0
2024-06-03,327260.47,0.833,3836935.77,50.02,3105.77,3726759.59,7896.72,2479281.87,30.1,79.9,0,0,0,0
2024-06-04,323320.69,0.946,3670455.48,50.09,3297.55,3720910.23,7026.19,1279392.18,31.6,61.3,0,0,0,0
2024-06-05,333620.68,0.947,3859394.65,50.3,4591.12,4203555.04,7682.55,1427562.16,31.7,58.6,0,0,0,0
2024-06-06,336453.79,0.898,3692341.89,49.9,3876.61,3903776.46,7457.73,1910111.69,26.9,84.7,0,0,0,0
2024-06-07,342939.54,0.932,3626397.8,50.11,4082.09,4187368.81,7563.79,1628270.53,28.9,69.4,0,0,1,0
2024-06-08,324001.37,0.832,3354793.27,49.74,4569.65,3651246.6,7819.18,2433746.38,32.5,73.3,0,0,0,0
2024-06-09,333494.6,0.946,4027791.25,49.92,3996.79,3844184.38,7036.43,1319854.78,32.6,79.1,0,0,0,0
2024-06-10,327950.99,0.821,3772517.72,50.08,4018.63,3780988.26,8103.48,2625217.01,25.4,60.4,0,0,0,0
2024-06-11,333916.79,0.815,4386511.5,50.14,3565.64,4614740.06,9788.15,3279033.69,29.8,79.0,0,0,0,0
2024-06-12,322647.55,0.817,3421041.56,49.85,4185.0,4049971.0,8872.18,2860235.47,29.3,76.4,0,0,1,0
2024-06-13,323686.15,0.886,3783166.58,49.91,4293.26,3793182.27,7636.61,1985470.77,30.8,84.7,0,0,0,0
2024-06-14,326120.63,0.917,4725162.89,50.29,3711.06,4142754.05,7996.72,1800257.09,31.7,84.5,0,0,0,0
2024-06-15,330394.82,0.855,3624156.19,50.23,3538.99,3965032.33,8103.76,2405118.24,24.9,70.6,0,0,0,0
2024-06-16,298826.58,0.947,3905386.7,50.51,5313.14,4848519.7,9895.19,1649980.75,25.9,77.5,1,1,1,1
2024-06-17,333295.27,0.865,3513662.41,49.55,3953.55,3237734.03,6482.66,1876748.72,30.7,70.4,0,0,0,0
2024-06-18,335134.47,0.823,3460628.99,50.5,3658.15,3640167.47,7623.78,2516567.42,28.4,71.5,0,0,0,0
2024-06-19,332997.89,0.87,4618924.39,50.0,4353.29,5299230.82,10561.94,3004703.21,21.3,58.7,0,0,1,0
2024-06-20,338093.94,0.902,4068415.8,49.94,3974.6,4038358.12,7646.63,1934592.15,23.0,67.8,0,0,0,0
2024-06-21,332079.13,0.925,4053471.54,49.9,3457.12,4457429.92,8379.51,1833278.85,30.0,52.1,0,0,0,0
2024-06-22,323915.52,0.869,3321473.51,50.08,4241.53,3714043.0,7619.51,2116627.17,30.5,68.6,0,0,1,0
2024-06-23,336816.88,0.889,4143496.56,50.08,3573.44,4678751.99,9020.98,2409406.84,24.0,83.2,0,0,1,0
2024-06-24,326974.22,0.84,4462968.78,50.19,4788.23,4359306.37,9162.45,2814675.63,31.3,77.8,0,0,0,0
2024-06-25,334552.09,0.897,4459790.82,49.81,4247.25,4182801.22,8048.31,2062556.02,27.4,71.1,0,0,0,0
2024-06-26,337868.67,0.948,4267333.29,49.94,3861.56,4060472.99,7319.94,1364694.03,24.9,68.0,0,0,0,0
2024-06-27,332283.44,0.807,3548205.77,50.41,4054.67,4006270.15,8621.93,2928003.59,26.3,64.6,0,1,1,0
2024-06-28,322519.21,0.933,4125249.37,50.04,4451.64,4606828.15,8839.21,1777243.79,24.3,60.8,0,0,1,0
2024-06-29,325408.94,0.884,4267033.98,49.97,4092.98,4071966.27,8169.47,2149565.97,26.2,78.2,0,0,0,0
2024-06-30,336613.72,0.838,3282222.57,49.81,5061.05,4146314.93,8488.32,2701909.15,22.4,54.6,0,0,1,0
